fn,len,label,peaks
train_audio/bcnher/XC543137.ogg,181376,bcnher,3.634#4.547#2.577#1.537#0.736#0.736#0.736#0.736#0.736#0.736#0.736#0.736#0.736#0.736#0.736#0.736#0.736#0.736#0.736#0.736
train_audio/bcnher/XC590166.ogg,4352627,bcnher,115.7#98.56#69.55#106.5#103.8#2.352#70.73#9.984#32.38#16.97#12.78#90.91#72.24#112.7#119.9#117.5#101.0#96.38#43.58#109.5
train_audio/bcnher/XC376571.ogg,593502,bcnher,1.056#14.32#3.040#16.19#13.31#10.91#7.329#4.528#0.144#0.144#0.144#0.144#0.144#0.144#0.144#0.144#0.144#0.144#0.144#0.144
train_audio/bcnher/XC538087.ogg,346048,bcnher,6.985#1.361#8.266#9.692#10.55#2.739#5.495#4.053#0.560#0.560#0.560#0.560#0.560#0.560#0.560#0.560#0.560#0.560#0.560#0.560
train_audio/bcnher/XC641840.ogg,1795553,bcnher,36.56#23.99#12.83#7.490#53.42#4.353#17.78#1.920#25.76#10.89#52.04#49.77#27.95#37.43#45.78#44.36#50.76#34.21#11.81#2.736
train_audio/bcnher/XC370847.ogg,1907712,bcnher,1.472#41.68#27.18#50.0#7.68#19.04#58.17#12.30#33.90#4.048#39.55#43.95#47.72#32.17#50.92#3.088#42.52#36.28#46.46#34.84
train_audio/bcnher/XC152401.ogg,397061,bcnher,7.781#3.282#0.576#0.576#0.576#0.576#0.576#0.576#0.576#0.576#0.576#0.576#0.576#0.576#0.576#0.576#0.576#0.576#0.576#0.576
train_audio/bcnher/XC647461.ogg,972288,bcnher,17.36#3.792#1.056#23.53#5.616#25.07#22.12#1.936#27.16#28.24#29.04#21.10#15.32#11.74#10.78#19.55#26.30#13.36#18.35#14.27
train_audio/bcnher/XC654628.ogg,1373952,bcnher,5.681#20.57#0.576#0.576#0.576#0.576#0.576#0.576#0.576#0.576#0.576#0.576#0.576#0.576#0.576#0.576#0.576#0.576#0.576#0.576
train_audio/bcnher/XC341753.ogg,393216,bcnher,6.704#2.944#5.056#8.288#9.44#10.96#0.528#0.528#0.528#0.528#0.528#0.528#0.528#0.528#0.528#0.528#0.528#0.528#0.528#0.528
train_audio/bcnher/XC277051.ogg,199784,bcnher,0.848#4.210#3.041#1.648#0.048#0.048#0.048#0.048#0.048#0.048#0.048#0.048#0.048#0.048#0.048#0.048#0.048#0.048#0.048#0.048
train_audio/bcnher/XC592469.ogg,419328,bcnher,5.44#6.416#3.568#2.4#7.632#10.24#8.464#4.608#11.50#1.376#9.264#0.576#0.576#0.576#0.576#0.576#0.576#0.576#0.576#0.576
train_audio/bcnher/XC466179.ogg,4237270,bcnher,12.62#10.06#8.112#31.23#39.38#90.57#29.07#16.03#1.744#3.168#86.88#4.912#0.848#30.30#92.15#44.74#85.88#130.0#5.920#128.5
train_audio/bcnher/XC575510.ogg,1232640,bcnher,28.13#26.26#23.31#1.088#11.90#35.73#22.02#7.937#32.08#29.83#5.745#33.43#34.50#27.30#31.25#3.424#37.83#16.51#2.400#36.82
train_audio/bcnher/XC636465.ogg,1257216,bcnher,21.60#3.408#24.74#16.91#18.88#27.68#32.98#36.42#30.16#11.53#34.16#28.53#14.96#7.601#0.480#0.480#0.480#0.480#0.480#0.480
train_audio/bcnher/XC357564.ogg,192261,bcnher,2.771#5.142#4.325#5.944#1.970#1.169#0.368#0.368#0.368#0.368#0.368#0.368#0.368#0.368#0.368#0.368#0.368#0.368#0.368#0.368
train_audio/bcnher/XC598485.ogg,764160,bcnher,8.818#7.266#16.42#20.24#12.06#5.009#5.841#2.192#3.585#18.39#17.46#13.09#14.32#0.896#22.50#10.21#23.30#19.22#15.31#11.02
train_audio/bcnher/XC555678.ogg,1280608,bcnher,38.41#17.69#28.80#20.32#1.392#13.32#9.040#39.73#24.51#37.34#11.69#14.80#3.040#25.58#30.30#16.46#4.080#2.192#32.16#31.34
train_audio/bcnher/XC450985.ogg,299520,bcnher,5.696#2.656#4.192#6.528#7.328#1.84#8.56#1.04#0.24#0.24#0.24#0.24#0.24#0.24#0.24#0.24#0.24#0.24#0.24#0.24
train_audio/bcnher/XC610157.ogg,273408,bcnher,5.248#1.792#7.808#6.784#2.96#4.32#0.896#0.096#0.096#0.096#0.096#0.096#0.096#0.096#0.096#0.096#0.096#0.096#0.096#0.096
train_audio/bcnher/XC548600.ogg,339383,bcnher,9.259#0.144#0.144#0.144#0.144#0.144#0.144#0.144#0.144#0.144#0.144#0.144#0.144#0.144#0.144#0.144#0.144#0.144#0.144#0.144
train_audio/bcnher/XC153095.ogg,508032,bcnher,7.585#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352
train_audio/bcnher/XC464755.ogg,970496,bcnher,18.94#16.64#23.52#19.74#28.11#20.83#29.67#21.71#17.70#9.378#13.84#26.03#12.73#27.04#15.02#1.632#11.82#2.720#4.289#22.51
train_audio/bcnher/XC581630.ogg,197248,bcnher,5.203#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384
train_audio/bcnher/XC644598.ogg,652000,bcnher,12.08#18.45#0.608#0.608#0.608#0.608#0.608#0.608#0.608#0.608#0.608#0.608#0.608#0.608#0.608#0.608#0.608#0.608#0.608#0.608
train_audio/bcnher/XC647549.ogg,168856,bcnher,2.373#3.865#1.523#0.721#0.721#0.721#0.721#0.721#0.721#0.721#0.721#0.721#0.721#0.721#0.721#0.721#0.721#0.721#0.721#0.721
train_audio/bcnher/XC468735.ogg,3046912,bcnher,88.25#74.83#31.24#62.09#21.08#22.88#15.20#20.24#19.23#64.73#63.21#22.04#65.53#49.76#60.91#8.176#25.18#23.82#34.24#54.60
train_audio/bcnher/XC597131.ogg,848640,bcnher,25.27#23.89#10.06#8.706#5.009#7.586#21.44#10.96#17.17#15.04#22.63#18.11#15.90#19.34#1.696#20.55#13.20#12.14#0.400#0.400
train_audio/bcnher/XC324391.ogg,562176,bcnher,0.704#0.704#0.704#0.704#0.704#0.704#0.704#0.704#0.704#0.704#0.704#0.704#0.704#0.704#0.704#0.704#0.704#0.704#0.704#0.704
train_audio/bcnher/XC534126.ogg,69381,bcnher,0.979#1.927#0.176#0.176#0.176#0.176#0.176#0.176#0.176#0.176#0.176#0.176#0.176#0.176#0.176#0.176#0.176#0.176#0.176#0.176
train_audio/bcnher/XC549164.ogg,1818122,bcnher,4.672#54.35#23.36#9.712#44.80#12.38#30.33#35.58#29.42#20.86#31.42#8.496#40.99#1.552#33.58#36.64#7.344#3.360#16.60#13.37
train_audio/bcnher/XC632420.ogg,705515,bcnher,6.644#0.208#0.208#0.208#0.208#0.208#0.208#0.208#0.208#0.208#0.208#0.208#0.208#0.208#0.208#0.208#0.208#0.208#0.208#0.208
train_audio/bcnher/XC293904.ogg,659540,bcnher,17.89#10.43#1.248#18.69#8.465#19.92#14.91#2.672#16.93#7.280#6.368#3.920#11.23#13.64#5.120#0.368#0.368#0.368#0.368#0.368
train_audio/bcnher/XC277486.ogg,850129,bcnher,2.176#11.55#23.22#10.67#25.92#4.385#18.43#24.79#8.418#22.40#0.448#0.448#0.448#0.448#0.448#0.448#0.448#0.448#0.448#0.448
train_audio/bcnher/XC648367.ogg,436992,bcnher,0.752#0.752#0.752#0.752#0.752#0.752#0.752#0.752#0.752#0.752#0.752#0.752#0.752#0.752#0.752#0.752#0.752#0.752#0.752#0.752
train_audio/bcnher/XC558260.ogg,2329704,bcnher,37.45#39.92#34.72#52.25#28.11#43.28#33.80#41.96#21.68#25.84#38.81#62.33#53.92#69.31#60.96#15.87#18.43#49.82#17.42#8.656
train_audio/bcnher/XC590132.ogg,2263667,bcnher,68.29#59.63#55.33#45.53#2.320#4.144#58.16#32.43#56.86#48.88#31.31#64.81#47.77#19.60#7.936#41.63#11.23#42.89#22.36#35.64
train_audio/bcnher/XC551675.ogg,236544,bcnher,3.776#2.208#5.584#4.64#1.184#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384
train_audio/bcnher/XC540113.ogg,4872568,bcnher,129.4#122.6#99.06#126.4#117.2#119.6#121.1#112.2#124.1#6.128#139.7#132.8#106.5#81.65#36.37#149.5#94.31#147.3#125.4#46.77
train_audio/bcnher/XC480240.ogg,304274,bcnher,5.874#0.224#0.224#0.224#0.224#0.224#0.224#0.224#0.224#0.224#0.224#0.224#0.224#0.224#0.224#0.224#0.224#0.224#0.224#0.224
train_audio/bcnher/XC294018.ogg,1198707,bcnher,9.072#5.360#2.560#27.84#32.38#26.49#20.06#22.49#14.68#18.08#25.45#7.488#3.408#34.96#33.53#20.86#16.04#12.09#6.160#12.92
train_audio/bcnher/XC544363.ogg,124416,bcnher,1.456#2.448#0.448#0.448#0.448#0.448#0.448#0.448#0.448#0.448#0.448#0.448#0.448#0.448#0.448#0.448#0.448#0.448#0.448#0.448
train_audio/bcnher/XC2797.ogg,494864,bcnher,2.561#4.466#6.451#0.256#0.256#0.256#0.256#0.256#0.256#0.256#0.256#0.256#0.256#0.256#0.256#0.256#0.256#0.256#0.256#0.256
train_audio/bcnher/XC500284.ogg,73728,bcnher,1.168#1.968#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
train_audio/bcnher/XC551981.ogg,947904,bcnher,26.77#2.960#13.42#6.625#3.888#27.65#1.344#7.425#4.800#9.105#28.45#8.225#2.144#22.03#20.86#24.53#25.65#12.53#10.85#16.59
train_audio/bcnher/XC357707.ogg,801646,bcnher,0.768#0.768#0.768#0.768#0.768#0.768#0.768#0.768#0.768#0.768#0.768#0.768#0.768#0.768#0.768#0.768#0.768#0.768#0.768#0.768
train_audio/bcnher/XC549303.ogg,612704,bcnher,14.76#3.249#1.184#2.161#15.64#18.44#13.36#6.483#8.468#4.114#4.914#7.300#12.16#10.16#16.84#9.269#0.384#0.384#0.384#0.384
train_audio/bcnher/XC316345.ogg,798302,bcnher,11.48#14.76#9.265#13.02#20.99#3.296#22.00#2.480#22.85#15.63#13.82#18.00#6.208#0.480#0.480#0.480#0.480#0.480#0.480#0.480
train_audio/bcnher/XC213658.ogg,224026,bcnher,0.897#5.078#3.300#2.290#6.023#4.229#0.096#0.096#0.096#0.096#0.096#0.096#0.096#0.096#0.096#0.096#0.096#0.096#0.096#0.096
train_audio/bcnher/XC544356.ogg,101376,bcnher,1.312#2.24#0.48#0.48#0.48#0.48#0.48#0.48#0.48#0.48#0.48#0.48#0.48#0.48#0.48#0.48#0.48#0.48#0.48#0.48
train_audio/bcnher/XC647283.ogg,71040,bcnher,1.11#2.010#0.305#0.305#0.305#0.305#0.305#0.305#0.305#0.305#0.305#0.305#0.305#0.305#0.305#0.305#0.305#0.305#0.305#0.305
train_audio/bcnher/XC590462.ogg,900096,bcnher,11.79#16.08#19.77#9.36#16.88#23.44#7.504#18.36#13.90#27.64#24.48#5.968#20.57#14.99#25.6#13.05#4.496#26.54#22.40#10.48
train_audio/bcnher/XC476511.ogg,435513,bcnher,8.181#13.27#0.672#0.672#0.672#0.672#0.672#0.672#0.672#0.672#0.672#0.672#0.672#0.672#0.672#0.672#0.672#0.672#0.672#0.672
train_audio/bcnher/XC551196.ogg,2037504,bcnher,24.22#33.34#29.34#27.20#46.78#47.87#57.84#31.01#45.17#0.896#62.98#25.04#17.17#37.92#51.36#9.841#32.03#23.20#61.94#55.46
train_audio/bcnher/XC547413.ogg,320128,bcnher,3.969#8.419#1.536#7.282#4.849#0.672#0.672#0.672#0.672#0.672#0.672#0.672#0.672#0.672#0.672#0.672#0.672#0.672#0.672#0.672
train_audio/bcnher/XC387131.ogg,715392,bcnher,9.649#2.384#4.512#14.38#15.85#21.26#19.44#6.977#7.857#18.06#3.232#11.60#10.57#1.360#8.785#6.097#20.24#12.40#16.73#0.560
train_audio/bcnher/XC545676.ogg,377088,bcnher,0.976#7.124#10.08#11.62#9.174#2.129#8.117#5.507#6.308#3.938#0.176#0.176#0.176#0.176#0.176#0.176#0.176#0.176#0.176#0.176
train_audio/bcnher/XC475211.ogg,259971,bcnher,3.973#4.839#5.896#3.108#1.954#1.153#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352
train_audio/bcnher/XC620333.ogg,2147474,bcnher,30.06#66.21#34.13#11.10#59.90#38.51#42.64#43.44#35.01#0.480#0.480#0.480#0.480#0.480#0.480#0.480#0.480#0.480#0.480#0.480
train_audio/bcnher/XC172927.ogg,443904,bcnher,10.76#3.84#1.68#6.016#8.864#4.896#7.696#11.68#12.75#9.744#0.576#0.576#0.576#0.576#0.576#0.576#0.576#0.576#0.576#0.576
train_audio/bcnher/XC65998.ogg,314305,bcnher,3.973#1.954#6.585#5.672#4.774#2.755#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624
train_audio/bcnher/XC558100.ogg,315136,bcnher,7.029#2.321#8.150#4.675#5.476#0.880#3.666#9.335#0.080#0.080#0.080#0.080#0.080#0.080#0.080#0.080#0.080#0.080#0.080#0.080
train_audio/bcnher/XC585576.ogg,1090848,bcnher,7.778#20.21#12.08#3.921#24.42#25.71#23.12#21.55#28.40#17.39#32.24#30.82#8.914#26.95#19.30#16.24#1.760#6.225#9.746#33.33
train_audio/bcnher/XC652317.ogg,1102560,bcnher,5.281#33.23#1.216#10.53#31.76#2.464#20.77#23.81#25.87#14.48#28.70#30.18#7.825#11.61#34.32#12.88#17.50#19.05#15.37#9.617
train_audio/bcnher/XC298152.ogg,1109264,bcnher,3.216#1.520#4.865#23.22#19.79#25.71#11.97#31.11#5.953#21.58#22.38#24.10#32.18#10.99#20.61#29.99#18.62#28.59#24.90#13.74
train_audio/bcnher/XC257328.ogg,574276,bcnher,10.71#14.00#5.859#6.707#2.161#15.70#7.972#4.290#11.89#8.933#13.17#9.893#14.80#3.361#1.360#0.560#0.560#0.560#0.560#0.560
train_audio/bcnher/XC632849.ogg,5204416,bcnher,83.73#99.48#111.0#122.1#81.09#78.42#86.13#37.77#89.01#94.96#42.97#2.528#54.24#20.19#116.8#66.29#38.62#135.8#139.2#60.50
train_audio/bcnher/XC493110.ogg,605205,bcnher,15.32#9.904#13.42#11.84#7.488#16.16#2.560#14.27#6.304#10.89#4.160#9.072#5.248#16.96#1.488#0.688#0.688#0.688#0.688#0.688
train_audio/bcnher/XC383368.ogg,1752921,bcnher,13.84#28.67#22.13#41.60#18.38#44.53#8.369#34.90#37.62#25.06#47.27#23.44#50.13#30.00#26.46#32.48#20.06#43.44#5.617#10.40
train_audio/bcnher/XC665323.ogg,169691,bcnher,1.505#3.540#2.579#4.389#0.704#0.704#0.704#0.704#0.704#0.704#0.704#0.704#0.704#0.704#0.704#0.704#0.704#0.704#0.704#0.704
train_audio/bcnher/XC128632.ogg,567552,bcnher,6.066#15.20#3.281#7.347#16.71#9.748#5.202#1.840#8.563#0.688#0.688#0.688#0.688#0.688#0.688#0.688#0.688#0.688#0.688#0.688
train_audio/bcnher/XC371129.ogg,414592,bcnher,7.991#12.18#1.249#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384
train_audio/bcnher/XC319077.ogg,1593260,bcnher,5.185#10.61#14.75#2.960#0.896#28.58#1.696#6.257#19.39#8.546#21.63#34.68#38.25#46.18#40.45#39.53#45.13#47.98#42.07#25.94
train_audio/bcnher/XC397486.ogg,167184,bcnher,3.798#0.432#0.432#0.432#0.432#0.432#0.432#0.432#0.432#0.432#0.432#0.432#0.432#0.432#0.432#0.432#0.432#0.432#0.432#0.432
train_audio/bcnher/XC498830.ogg,1032352,bcnher,6.961#11.29#5.968#14.14#8.097#2.432#12.59#19.42#4.352#10.24#31.34#9.249#18.03#0.560#0.560#0.560#0.560#0.560#0.560#0.560
train_audio/bcnher/XC240302.ogg,244088,bcnher,4.903#2.964#1.378#6.858#0.416#0.416#0.416#0.416#0.416#0.416#0.416#0.416#0.416#0.416#0.416#0.416#0.416#0.416#0.416#0.416
train_audio/bcnher/XC448799.ogg,208896,bcnher,3.552#2.0#4.4#1.152#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352#0.352
train_audio/bcnher/XC182583.ogg,527464,bcnher,8.849#14.27#0.432#0.432#0.432#0.432#0.432#0.432#0.432#0.432#0.432#0.432#0.432#0.432#0.432#0.432#0.432#0.432#0.432#0.432
train_audio/bcnher/XC568927.ogg,1216512,bcnher,20.24#8.48#4.736#10.94#2.816#18.51#14.38#0.736#0.736#0.736#0.736#0.736#0.736#0.736#0.736#0.736#0.736#0.736#0.736#0.736
train_audio/bcnher/XC507966.ogg,1895840,bcnher,35.23#23.34#17.21#7.073#1.472#42.23#4.593#57.26#53.46#25.86#11.01#31.04#2.400#27.71#12.97#50.09#6.065#28.51#34.34#24.91
train_audio/bcnher/XC282895.ogg,961306,bcnher,25.99#0.784#0.784#0.784#0.784#0.784#0.784#0.784#0.784#0.784#0.784#0.784#0.784#0.784#0.784#0.784#0.784#0.784#0.784#0.784
train_audio/bcnher/XC481923.ogg,2668800,bcnher,5.360#6.736#7.856#4.448#3.504#8.976#10.27#27.92#47.66#58.13#40.86#26.30#46.13#55.50#72.74#2.096#14.80#13.07#40.00#44.18
train_audio/bcnher/XC583931.ogg,530808,bcnher,2.465#7.733#1.056#8.534#11.27#4.339#15.53#6.132#9.654#13.25#12.29#14.12#5.315#3.266#0.256#0.256#0.256#0.256#0.256#0.256
train_audio/bcnher/XC276735.ogg,652852,bcnher,7.104#8.736#12.76#10.54#9.536#16.80#6.096#4.672#13.61#3.744#19.40#11.42#7.904#1.264#2.928#15.77#18.59#0.464#0.464#0.464
train_audio/bcnher/XC550741.ogg,4324192,bcnher,25.13#56.37#65.58#98.98#53.09#107.6#55.06#70.37#75.15#52.10#43.71#50.58#63.90#131.6#47.36#54.13#88.16#28.16#76.96#22.24
train_audio/bcnher/XC472433.ogg,226534,bcnher,3.395#2.290#4.772#1.425#5.573#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624
train_audio/bcnher/XC542112.ogg,1796352,bcnher,34.24#4.160#54.31#12.83#51.87#45.39#43.06#11.04#47.62#55.60#39.71#35.47#49.54#20.24#36.30#41.86#37.55#48.42#25.49#53.38
train_audio/bcnher/XC188000.ogg,157989,bcnher,1.041#3.927#2.965#2.131#0.240#0.240#0.240#0.240#0.240#0.240#0.240#0.240#0.240#0.240#0.240#0.240#0.240#0.240#0.240#0.240
train_audio/bcnher/XC464824.ogg,400896,bcnher,4.0#6.096#1.632#7.248#10.84#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624
train_audio/bcnher/XC545729.ogg,193088,bcnher,2.512#0.816#3.617#4.897#5.889#1.616#0.016#0.016#0.016#0.016#0.016#0.016#0.016#0.016#0.016#0.016#0.016#0.016#0.016#0.016
train_audio/bcnher/XC659247.ogg,225698,bcnher,3.766#2.853#5.610#4.680#0.625#0.625#0.625#0.625#0.625#0.625#0.625#0.625#0.625#0.625#0.625#0.625#0.625#0.625#0.625#0.625
train_audio/bcnher/XC562653.ogg,195605,bcnher,3.120#4.448#5.568#0.704#0.704#0.704#0.704#0.704#0.704#0.704#0.704#0.704#0.704#0.704#0.704#0.704#0.704#0.704#0.704#0.704
train_audio/bcnher/XC433197.ogg,1041536,bcnher,14.06#29.50#1.744#20.46#26.25#17.85#16.09#12.28#10.84#2.992#9.681#16.91#22.83#6.832#19.34#27.93#30.30#15.13#7.904#4.016
train_audio/bcnher/XC546448.ogg,193933,bcnher,1.298#4.761#2.100#3.078#0.497#0.497#0.497#0.497#0.497#0.497#0.497#0.497#0.497#0.497#0.497#0.497#0.497#0.497#0.497#0.497
train_audio/bcnher/XC542993.ogg,314880,bcnher,4.928#9.712#7.632#3.104#8.624#1.6#6.032#0.8#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
train_audio/bcnher/XC542158.ogg,1796352,bcnher,34.24#4.192#54.31#12.83#51.87#43.06#45.39#47.62#35.47#39.71#49.54#11.04#55.71#41.86#36.30#24.88#20.24#53.39#37.55#43.94
train_audio/bcnher/XC642133.ogg,2082273,bcnher,0.800#64.15#20.19#46.02#56.55#49.46#4.881#41.08#57.67#48.28#15.33#21.10#47.14#24.53#43.32#38.36#7.057#21.95#32.08#59.80
train_audio/bcnher/XC662971.ogg,2568777,bcnher,1.488#77.84#22.46#56.00#31.64#42.11#64.84#13.24#15.10#10.44#46.97#69.10#29.39#74.59#7.776#51.53#67.18#72.85#24.16#38.88
train_audio/bcnher/XC487804.ogg,282540,bcnher,4.374#6.650#2.724#5.304#3.525#1.906#1.105#0.304#0.304#0.304#0.304#0.304#0.304#0.304#0.304#0.304#0.304#0.304#0.304#0.304
train_audio/bcnher/XC588337.ogg,373656,bcnher,3.812#5.189#7.464#1.858#5.990#8.281#9.738#10.60#2.722#0.977#11.45#0.176#0.176#0.176#0.176#0.176#0.176#0.176#0.176#0.176
train_audio/bcnher/XC363318.ogg,366944,bcnher,9.545#3.139#5.269#8.311#6.069#2.194#10.98#7.254#0.672#0.672#0.672#0.672#0.672#0.672#0.672#0.672#0.672#0.672#0.672#0.672
train_audio/bcnher/XC452831.ogg,401664,bcnher,0.960#9.365#5.555#7.925#3.089#6.628#1.761#10.31#11.11#3.970#0.160#0.160#0.160#0.160#0.160#0.160#0.160#0.160#0.160#0.160
train_audio/bcnher/XC546218.ogg,2551296,bcnher,23.85#17.63#5.488#12.48#13.76#33.23#30.38#21.87#76.24#66.01#36.16#70.99#51.12#52.35#41.10#26.67#69.48#42.09#25.61#74.27
train_audio/bcnher/XC605735.ogg,711367,bcnher,2.560#15.65#10.83#3.953#1.040#17.17#18.85#5.761#14.45#7.666#13.17#8.610#12.14#6.673#20.83#19.94#4.945#21.95#0.240#0.240
train_audio/bcnher/XC572835.ogg,145440,bcnher,2.400#1.136#3.360#0.336#0.336#0.336#0.336#0.336#0.336#0.336#0.336#0.336#0.336#0.336#0.336#0.336#0.336#0.336#0.336#0.336
train_audio/bcnher/XC554387.ogg,204800,bcnher,3.44#1.376#6.192#0.544#0.544#0.544#0.544#0.544#0.544#0.544#0.544#0.544#0.544#0.544#0.544#0.544#0.544#0.544#0.544#0.544
train_audio/bcnher/XC549290.ogg,396225,bcnher,6.102#2.002#1.089#5.157#7.144#10.86#3.764#9.290#8.009#0.288#0.288#0.288#0.288#0.288#0.288#0.288#0.288#0.288#0.288#0.288
train_audio/bcnher/XC476112.ogg,5322272,bcnher,118.2#84.08#68.48#98.89#137.8#102.2#11.66#75.15#79.12#160.5#84.88#69.29#152.9#111.9#105.7#147.7#42.09#81.55#121.9#135.9
train_audio/bcnher/XC416417.ogg,2114038,bcnher,13.07#3.632#27.44#60.60#41.59#1.520#56.02#17.02#65.15#9.842#47.06#21.28#20.02#39.38#8.962#14.77#58.15#24.86#34.80#51.43
train_audio/bcnher/XC543896.ogg,92787,bcnher,1.329#2.274#0.432#0.432#0.432#0.432#0.432#0.432#0.432#0.432#0.432#0.432#0.432#0.432#0.432#0.432#0.432#0.432#0.432#0.432
train_audio/bcnher/XC646781.ogg,633626,bcnher,4.097#1.376#9.204#17.47#11.63#15.15#14.10#6.626#12.96#16.64#7.667#5.506#10.26#2.208#3.009#0.576#0.576#0.576#0.576#0.576
train_audio/bcnher/XC590134.ogg,152137,bcnher,2.369#4.306#3.169#0.576#0.576#0.576#0.576#0.576#0.576#0.576#0.576#0.576#0.576#0.576#0.576#0.576#0.576#0.576#0.576#0.576
train_audio/bcnher/XC562999.ogg,332544,bcnher,8.166#2.209#9.383#3.618#6.324#4.499#7.317#0.800#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
train_audio/bcnher/XC397408.ogg,124416,bcnher,2.08#1.184#2.944#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384
train_audio/bcnher/XC541169.ogg,1911745,bcnher,33.86#22.13#26.32#38.85#18.21#9.714#48.13#4.753#43.16#45.38#14.62#41.54#50.44#43.96#46.29#16.88#15.42#42.34#23.89#35.28
train_audio/bcnher/XC545376.ogg,162168,bcnher,2.469#3.913#0.962#4.714#0.160#0.160#0.160#0.160#0.160#0.160#0.160#0.160#0.160#0.160#0.160#0.160#0.160#0.160#0.160#0.160
train_audio/bcnher/XC537575.ogg,1694976,bcnher,18.01#6.032#21.36#30.43#23.93#26.64#1.104#15.29#48.40#38.91#34.43#8.977#32.21#11.80#14.41#2.752#7.713#29.20#4.064#18.97
train_audio/bcnher/XC449101.ogg,4068415,bcnher,10.83#17.50#13.92#15.71#27.26#49.64#19.23#121.2#114.5#110.0#11.63#119.7#41.63#51.66#107.5#21.21#74.44#93.71#95.95#28.12
train_audio/bcnher/XC452567.ogg,897792,bcnher,25.55#8.802#3.697#2.384#13.79#1.152#4.561#15.06#6.161#18.66#22.66#6.961#27.25#16.64#24.32#9.602#10.83#21.65#20.58#12.67
train_audio/bcnher/XC657557.ogg,1430256,bcnher,40.42#19.37#29.25#37.91#20.99#18.56#0.736#0.736#0.736#0.736#0.736#0.736#0.736#0.736#0.736#0.736#0.736#0.736#0.736#0.736
train_audio/bcnher/XC646680.ogg,253283,bcnher,4.646#7.081#0.464#0.464#0.464#0.464#0.464#0.464#0.464#0.464#0.464#0.464#0.464#0.464#0.464#0.464#0.464#0.464#0.464#0.464
train_audio/bcnher/XC209828.ogg,367804,bcnher,8.100#9.813#4.882#6.515#2.945#10.66#0.816#8.916#2.113#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0#0.0
train_audio/bcnher/XC541691.ogg,1327438,bcnher,2.448#20.56#28.19#38.44#18.86#30.39#8.418#39.30#17.78#16.00#36.50#24.53#32.72#27.28#41.33#11.95#15.01#35.41#23.34#31.46
train_audio/bcnher/XC663653.ogg,4210944,bcnher,28.17#44.37#0.816#86.26#27.31#46.56#108.4#53.98#67.76#56.80#37.05#22.38#68.78#58.05#92.56#9.568#79.52#50.24#1.696#105.8
train_audio/bcnher/XC601227.ogg,1823968,bcnher,13.44#10.91#6.880#2.800#4.560#8.385#43.39#38.69#31.89#10.03#46.43#21.60#47.94#40.06#15.82#26.56#49.11#45.17#33.50#51.84
train_audio/bcnher/XC553367.ogg,199784,bcnher,3.233#4.978#2.129#4.034#0.960#0.160#0.160#0.160#0.160#0.160#0.160#0.160#0.160#0.160#0.160#0.160#0.160#0.160#0.160#0.160
train_audio/bcnher/XC567600.ogg,271872,bcnher,6.528#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624#0.624
train_audio/bcnher/XC581199.ogg,81056,bcnher,1.138#2.084#0.336#0.336#0.336#0.336#0.336#0.336#0.336#0.336#0.336#0.336#0.336#0.336#0.336#0.336#0.336#0.336#0.336#0.336
train_audio/bcnher/XC567940.ogg,178880,bcnher,2.754#1.201#4.869#3.748#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384#0.384
train_audio/bcnher/XC552020.ogg,1602048,bcnher,28.27#39.08#12.27#46.14#21.82#39.88#38.06#24.36#5.312#40.92#42.30#23.50#26.84#9.264#37.24#48.32#44.46#43.16#25.40#34.24
